title,genre,,,,,,
Minnal Murali,"Action, Adventure, Comedy            ",,,,,,
Bala,Comedy            ,,,,,,
Veere Di Wedding,Comedy            ,,,,,,
Pati Patni Aur Woh,"Comedy, Romance            ",,,,,,
Mere Desh Ki Dharti,"Comedy, Drama            ",,,,,,
The Clown,"Animation, Horror            ",,,,,,
Goliyon Ki Rasleela Ram-Leela,"Drama, Musical, Romance            ",,,,,,
Race 3,"Action, Crime, Thriller            ",,,,,,
Dev.D,"Comedy, Drama, Romance            ",,,,,,
Deja Vu,Thriller            ,,,,,,
Coffee with Kadhal,"Comedy, Romance            ",,,,,,
Genius,"Action, Thriller            ",,,,,,
Kurup,"Biography, Crime, Thriller            ",,,,,,
Bandish Bandits,"Drama, Music, Romance            ",,,,,,
Student of the Year,"Comedy, Drama, Music            ",,,,,,
Guilty,"Drama, Thriller            ",,,,,,
Attack,"Action, Sci-Fi, Thriller            ",,,,,,
The Sky Is Pink,"Drama, Romance            ",,,,,,
Aum Mangalam Singlem,Romance            ,,,,,,
Indian Predator: The Diary of a Serial Killer,"Documentary, Crime, History            ",,,,,,
Code M,"Mystery, Thriller            ",,,,,,
The Kapil Sharma Show,"Comedy, Talk-Show            ",,,,,,
Yodha,"Action, Thriller            ",,,,,,
Karwaan,"Adventure, Comedy, Drama            ",,,,,,
Kaho Naa... Pyaar Hai,"Action, Musical, Romance            ",,,,,,
Sunflower,"Comedy, Crime            ",,,,,,
Pagalpanti,"Action, Comedy            ",,,,,,
The Body,"Mystery, Thriller            ",,,,,,
Ajeeb Daastaans,"Drama, Romance            ",,,,,,
Koffee with Karan,"Comedy, Talk-Show            ",,,,,,
1996 Dharmapuri,"Action, Drama, Romance            ",,,,,,
Gargi,"Drama, Thriller            ",,,,,,
Chehre,"Drama, Mystery, Thriller            ",,,,,,
Gurthunda Seethakalam,"Drama, Romance            ",,,,,,
Nazar Andaaz,Comedy            ,,,,,,
Yeh Rishta Kya Kehlata Hai,Drama            ,,,,,,
Sherdil,"Comedy, Drama            ",,,,,,
Dostana,"Comedy, Drama, Romance            ",,,,,,
Margarita with a Straw,Drama            ,,,,,,
The Tashkent Files,"Drama, Mystery, Thriller            ",,,,,,
Indian Matchmaking,"Documentary, Reality-TV, Romance            ",,,,,,
Forensic,"Crime, Thriller            ",,,,,,
Raman Raghav 2.0,"Crime, Drama, Thriller            ",,,,,,
Udta Punjab,"Action, Crime, Drama            ",,,,,,
Highway,"Crime, Drama, Romance            ",,,,,,
Der Zorn der Bestien - Jallikattu,"Action, Crime, Thriller            ",,,,,,
Sanam Teri Kasam,"Drama, Musical, Romance            ",,,,,,
Kapoor & Sons,"Comedy, Drama, Family            ",,,,,,
Feels Like Home,Comedy            ,,,,,,
Kick,"Action, Comedy, Crime            ",,,,,,
Ek Villain,"Action, Crime, Drama            ",,,,,,
Thappad,Drama            ,,,,,,
Dr. Arora,"Comedy, Drama            ",,,,,,
Khakee,"Action, Crime, Drama            ",,,,,,
Matkani ke Matke,Drama            ,,,,,,
Saaho,"Action, Thriller            ",,,,,,
Pathonpatham Noottandu,"Action, Drama, History            ",,,,,,
Ramayana: The Legend of Prince Rama,"Animation, Action, Adventure            ",,,,,,
Street Dancer 3D,"Drama, Music            ",,,,,,
Shubh Mangal Zyada Saavdhan,"Comedy, Crime, Romance            ",,,,,,
Badmaa$h Company,"Comedy, Crime, Drama            ",,,,,,
Seetimaarr,"Action, Drama, Sport            ",,,,,,
Mahabharat,"Adventure, Drama, History            ",,,,,,
Super 30,"Biography, Drama            ",,,,,,
Game Over,"Drama, Mystery, Thriller            ",,,,,,
Devon Ke Dev... Mahadev,"Action, Drama, Fantasy            ",,,,,,
Tanu Weds Manu,"Comedy, Drama, Romance            ",,,,,,
Love Sonia,Drama            ,,,,,,
Sharmaji Namkeen,"Comedy, Drama, Family            ",,,,,,
The Great Indian Murder,Mystery            ,,,,,,
Bareilly Ki Barfi,"Comedy, Romance            ",,,,,,
Wake Up Sid,"Comedy, Drama, Romance            ",,,,,,
Kotthu,Drama            ,,,,,,
Me Vasantrao,Biography            ,,,,,,
The Fame Game,"Drama, Mystery, Thriller            ",,,,,,
Cadaver,"Crime, Drama, Mystery            ",,,,,,
Oye Makhna,Romance            ,,,,,,
Airlift,"Action, Drama, History            ",,,,,,
Once Again,"Drama, Romance            ",,,,,,
Happy New Year,"Action, Comedy, Crime            ",,,,,,
Dil To Pagal Hai,"Comedy, Drama, Musical            ",,,,,,
Marjaavaan,"Action, Drama, Romance            ",,,,,,
Kaun Pravin Tambe?,"Biography, Drama, Sport            ",,,,,,
Shor in the City,"Crime, Drama            ",,,,,,
Pehla Chakravyuh - Chalava,Mystery            ,,,,,,
Atithi Tum Kab Jaoge?,Comedy            ,,,,,,
Ramayan,"Adventure, Drama, Family            ",,,,,,
Omkara,"Action, Crime, Drama            ",,,,,,
Pagglait,"Comedy, Drama            ",,,,,,
Aayirathil Oruvan,"Action, Adventure            ",,,,,,
Iravin Nizhal,"Drama, Mystery, Thriller            ",,,,,,
Vinaya Vidheya Rama,"Action, Drama            ",,,,,,
Student of the Year 2,"Action, Comedy, Drama            ",,,,,,
Sinam,"Action, Crime, Drama            ",,,,,,
Ramprasad Ki Tehrvi,"Comedy, Drama            ",,,,,,
Gunday,"Action, Drama, Musical            ",,,,,,
Kuch Rang Pyar Ke Aise Bhi,"Drama, Romance            ",,,,,,
Luka Chuppi,"Comedy, Romance            ",,,,,,
Bade Miyan Chote Miyan,"Action, Comedy, Thriller            ",,,,,,
Mukhachitram,Thriller            ,,,,,,
Indoo Ki Jawani,"Comedy, Drama            ",,,,,,
Ghar Waapsi,"Drama, Family            ",,,,,,
Hum Do Hamare Do,Comedy            ,,,,,,
Ori Devuda,"Comedy, Drama, Romance            ",,,,,,
"Like, Share & Subscribe","Action, Comedy, Drama            ",,,,,,
Asuran,"Action, Drama            ",,,,,,
Ladki: Enter the Girl Dragon,"Action, Drama, Romance            ",,,,,,
The Journey of Karma,Drama            ,,,,,,
Table No.21,"Adventure, Drama, Thriller            ",,,,,,
2 States,"Comedy, Drama, Romance            ",,,,,,
Hurdang,"Drama, Romance            ",,,,,,
Bachchhan Paandey,"Action, Comedy, Crime            ",,,,,,
Malik,"Action, Biography, Drama            ",,,,,,
Mister Mummy,"Comedy, Drama            ",,,,,,
Kahiin To Hoga,Drama            ,,,,,,
Piku,"Comedy, Drama            ",,,,,,
The Big Bull,"Biography, Crime, Drama            ",,,,,,
Ek Tha Tiger,"Action, Adventure, Romance            ",,,,,,
Thallumaala,"Action, Comedy, Drama            ",,,,,,
Khaki,Drama            ,,,,,,
Play,"Crime, Thriller            ",,,,,,
Game,"Action, Crime, Drama            ",,,,,,
Aaja Mexico Challiye,"Drama, Thriller            ",,,,,,
Kora Kagazz,Drama            ,,,,,,
Cobra,"Action, Crime, Thriller            ",,,,,,
Taarak Mehta Ka Ooltah Chashmah,"Comedy, Family            ",,,,,,
Mohenjo Daro,"Action, Adventure, Drama            ",,,,,,
Khamoshiyan,"Drama, Horror, Romance            ",,,,,,
Kamasutra 3D,"Drama, Romance            ",,,,,,
Housefull 4,"Action, Comedy, Drama            ",,,,,,
Operation Romeo,"Drama, Mystery            ",,,,,,
Good Newwz,"Comedy, Drama            ",,,,,,
Mujhse Dosti Karoge!,"Comedy, Drama, Family            ",,,,,,
Nay Varan Bhat Loncha Kon Nai Koncha,Crime            ,,,,,,
Lootera,"Drama, Romance            ",,,,,,
Aashiqui 2,"Drama, Music, Musical            ",,,,,,
Khuda Haafiz,"Action, Crime, Drama            ",,,,,,
Fakt Mahilao Maate,Comedy            ,,,,,,
Animal,"Action, Crime, Drama            ",,,,,,
Bigil,"Action, Drama, Sport            ",,,,,,
Sindoor Ki Keemat,Drama            ,,,,,,
Humpty Sharma Ki Dulhania,"Comedy, Drama, Romance            ",,,,,,
Pyaasa,"Drama, Musical, Romance            ",,,,,,
Kabali,"Action, Crime, Drama            ",,,,,,
Warning,Action            ,,,,,,
Magadheera,"Action, Drama, Fantasy            ",,,,,,
Mrs. Serial Killer,"Crime, Drama, Thriller            ",,,,,,
Welcome Home,"Crime, Drama, Horror            ",,,,,,
Brothers,"Action, Drama, Sport            ",,,,,,
Aladin,"Action, Adventure, Comedy            ",,,,,,
Jetty,"Action, Drama, Family            ",,,,,,
The Dirty Picture,"Biography, Comedy, Drama            ",,,,,,
Golmaal Again,"Action, Comedy, Fantasy            ",,,,,,
Premam,"Comedy, Drama, Romance            ",,,,,,
Jhansi,Action            ,,,,,,
Best of Luck Nikki,"Comedy, Family            ",,,,,,
Ganapath,"Action, Drama, Sci-Fi            ",,,,,,
Apur Sansar,Drama            ,,,,,,
Malang - Unleash the Madness,"Action, Crime, Drama            ",,,,,,
Tathastu,"Crime, Drama, Thriller            ",,,,,,
Samrat Prithviraj,"Action, Drama, History            ",,,,,,
I Think I Love My Wife,"Comedy, Drama, Romance            ",,,,,,
Matsya Kaand,Thriller            ,,,,,,
Lage Raho Munna Bhai,"Comedy, Drama, Romance            ",,,,,,
Connect,Thriller            ,,,,,,
The Archies,"Comedy, Drama, Musical            ",,,,,,
96,"Drama, Romance            ",,,,,,
Oh My Ghost,"Comedy, Horror            ",,,,,,
Mere Brother Ki Dulhan,"Comedy, Drama, Family            ",,,,,,
Gulaal,"Crime, Drama, Thriller            ",,,,,,
FIR,"Action, Thriller            ",,,,,,
Toolsidas Junior,"Drama, Family, Sport            ",,,,,,
The Office,Comedy            ,,,,,,
Toilet - Ek Prem Katha,"Comedy, Drama, Romance            ",,,,,,
MaNan - A Kaisi Yeh Yaariyan Movie,Romance            ,,,,,,
The Mistress of Spices,"Drama, Romance            ",,,,,,
Dybbuk: The Curse Is Real,"Drama, Horror            ",,,,,,
Thai Massage,Comedy            ,,,,,,
Chal Mera Putt 2,Drama            ,,,,,,
Shefeekkinte Santhosham,Drama            ,,,,,,
Jism 2,"Drama, Romance, Thriller            ",,,,,,
Pyaar Ka Punchnama,"Comedy, Drama, Romance            ",,,,,,
Valimai,"Action, Crime, Thriller            ",,,,,,
Taj Mahal 1989,"Comedy, Drama, Romance            ",,,,,,
Taal,"Drama, Musical, Romance            ",,,,,,
Ab Tumhare Hawale Watan Saathiyo,"Action, Drama, War            ",,,,,,
Good Bad Girl,Adventure            ,,,,,,
MasterChef India,Reality-TV            ,,,,,,
Untitled Luv Ranjan Film,"Comedy, Romance            ",,,,,,
Janhit Mein Jaari,"Comedy, Drama, Romance            ",,,,,,
Gangster,"Action, Crime, Drama            ",,,,,,
No Smoking,"Drama, Horror, Mystery            ",,,,,,
Shimla Mirchi,"Comedy, Romance            ",,,,,,
Geetha Govindam,"Comedy, Drama, Romance            ",,,,,,
Baadshah,"Action, Comedy, Crime            ",,,,,,
Looop Lapeta,"Action, Comedy, Crime            ",,,,,,
Hate Story 3,"Drama, Thriller            ",,,,,,
Vicky Donor,"Comedy, Romance            ",,,,,,
The Field Guide to Evil,Horror            ,,,,,,
Sarpatta Parambarai,"Action, Drama, Sport            ",,,,,,
Hate Story IV,"Crime, Drama, Thriller            ",,,,,,
Betaal,"Action, Horror, Thriller            ",,,,,,
Jalsa,"Drama, Thriller            ",,,,,,
The Extraordinary Journey of the Fakir,"Adventure, Comedy, Drama            ",,,,,,
Khoobsurat,"Comedy, Romance            ",,,,,,
Awarapan,"Action, Crime, Drama            ",,,,,,
Divya Drishti,Fantasy            ,,,,,,
Tere Naam,"Action, Drama, Romance            ",,,,,,
Kanam,"Drama, Sci-Fi, Thriller            ",,,,,,
Capsule Gill,Drama            ,,,,,,
Mahaan,"Action, Drama, Thriller            ",,,,,,
Ulidavaru Kandanthe,"Crime, Drama, Thriller            ",,,,,,
Maanaadu,"Action, Adventure, Sci-Fi            ",,,,,,
Lover,"Drama, Romance            ",,,,,,
Gulu Gulu,Comedy            ,,,,,,
Angrezi Medium,"Comedy, Drama            ",,,,,,
Aparajito,Drama            ,,,,,,
Evil Eye,"Horror, Mystery, Thriller            ",,,,,,
Singh Is Kinng,"Action, Comedy, Crime            ",,,,,,
Bheemla Nayak,"Action, Drama, Thriller            ",,,,,,
Nna Thaan Case Kodu,"Crime, Drama            ",,,,,,
Kahani Rubberband Ki,"Comedy, Drama, Family            ",,,,,,
Baar Baar Dekho,"Action, Comedy, Drama            ",,,,,,
OMG: Oh My God!,"Comedy, Drama, Fantasy            ",,,,,,
Manorama: Six Feet Under,"Crime, Drama, Mystery            ",,,,,,
Sadak 2,"Action, Drama            ",,,,,,
Bhaag Milkha Bhaag,"Biography, Drama, Sport            ",,,,,,
Secret Superstar,"Drama, Music            ",,,,,,
4 Years,Romance            ,,,,,,
Grahan,"Action, Drama, History            ",,,,,,
Cartel,"Action, Drama            ",,,,,,
Golmaal: Fun Unlimited,"Action, Comedy, Drama            ",,,,,,
Theri,"Action, Crime, Thriller            ",,,,,,
Poochandi,Thriller            ,,,,,,
Sarabhai V/S Sarabhai,Comedy            ,,,,,,
Chobbar,Action            ,,,,,,
Ghajini,"Action, Drama, Mystery            ",,,,,,
Skater Girl,"Drama, Family, Sport            ",,,,,,
Jodha Akbar,"Action, Drama, History            ",,,,,,
The Priest,"Horror, Mystery, Thriller            ",,,,,,
Criminal Justice: Behind Closed Doors,"Crime, Drama, Mystery            ",,,,,,
RadhaKrishn,"Drama, Romance            ",,,,,,
Joji,"Crime, Drama            ",,,,,,
Prem,"Action, Drama, Romance            ",,,,,,
Salute,"Action, Crime, Drama            ",,,,,,
Crash Course,Drama            ,,,,,,
Salaam Bombay!,"Crime, Drama            ",,,,,,
Rocky Aur Rani Ki Prem Kahani,"Comedy, Drama, Romance            ",,,,,,
Nayakan,"Crime, Drama            ",,,,,,
Besharam,"Action, Comedy, Romance            ",,,,,,
Indian Police Force,Action            ,,,,,,
Tandav,"Drama, Thriller            ",,,,,,
The Disciple,"Drama, Music            ",,,,,,
Glitter,Thriller            ,,,,,,
Maqbool,"Crime, Drama, Thriller            ",,,,,,
Hungama 2,"Comedy, Drama, Romance            ",,,,,,
Gumrah,"Action, Crime, Drama            ",,,,,,
Kyunki Saas Bhi Kabhi Bahu Thi,"Comedy, Drama, Family            ",,,,,,
Babe Bhangra Paunde Ne,Comedy            ,,,,,,
Hum Tum,"Comedy, Drama, Romance            ",,,,,,
Bhagam Bhag,"Comedy, Drama, Mystery            ",,,,,,
Mai,"Crime, Drama, Thriller            ",,,,,,
Bhagyavidhaata,Drama            ,,,,,,
Son Pari,"Drama, Family, Fantasy            ",,,,,,
OMG 2,"Comedy, Drama            ",,,,,,
Abhay,"Crime, Thriller            ",,,,,,
Evaru,"Crime, Drama, Mystery            ",,,,,,
Bob Biswas,"Crime, Drama, Thriller            ",,,,,,
Itna Karo Na Mujhe Pyaar,Drama            ,,,,,,
Kuttey,"Action, Crime, Thriller            ",,,,,,
Arjun Reddy,"Action, Drama, Romance            ",,,,,,
Dada Lakhmi Chand,Biography            ,,,,,,
Phir Hera Pheri,"Comedy, Crime            ",,,,,,
Shyam Singha Roy,"Drama, Romance            ",,,,,,
Jaane Tu... Ya Jaane Na,"Comedy, Drama, Romance            ",,,,,,
Lakshya,"Action, Drama, Romance            ",,,,,,
PM Narendra Modi,"Biography, Drama            ",,,,,,
Tubelight,"Drama, War            ",,,,,,
Badrinath Ki Dulhania,"Comedy, Drama, Romance            ",,,,,,
Dr. 56,Mystery            ,,,,,,
RRR: Naatu Naatu,Music            ,,,,,,
Avane Srimannarayana,"Action, Adventure, Comedy            ",,,,,,
Karthik Calling Karthik,"Drama, Mystery, Romance            ",,,,,,
NH10,"Action, Crime, Drama            ",,,,,,
London Files,"Action, Crime, Drama            ",,,,,,
Baazaar,"Crime, Drama, Thriller            ",,,,,,
Kites,"Action, Drama, Romance            ",,,,,,
Kahaani,"Mystery, Thriller            ",,,,,,
Varalaru Mukkiyam,"Comedy, Romance            ",,,,,,
Anel Meley Panithuli,Drama            ,,,,,,
Pardes,"Drama, Musical, Romance            ",,,,,,
Jinnah,"Biography, Drama, War            ",,,,,,
Guns & Gulaabs,"Comedy, Crime, Romance            ",,,,,,
Karthikeya,"Mystery, Thriller            ",,,,,,
Bhavesh Joshi Superhero,"Action, Crime, Drama            ",,,,,,
Eternally Confused and Eager for Love,"Comedy, Romance            ",,,,,,
Ship of Theseus,Drama            ,,,,,,
Class,"Crime, Drama, Thriller            ",,,,,,
Panipat,"Action, Drama, History            ",,,,,,
The Forgotten Army - Azaadi ke liye,"Action, Drama, History            ",,,,,,
Krrish 3,"Action, Adventure, Sci-Fi            ",,,,,,
Ki & Ka,"Comedy, Romance            ",,,,,,
Life in a Metro,"Comedy, Drama, Romance            ",,,,,,
Qismat 2,"Drama, Romance            ",,,,,,
Raajneeti,"Crime, Drama, Thriller            ",,,,,,
Spyder,"Action, Crime, Thriller            ",,,,,,
Desi Boyz,"Comedy, Drama, Romance            ",,,,,,
Jagga Jasoos,"Action, Adventure, Comedy            ",,,,,,
Banaras,Romance            ,,,,,,
Satellite Shankar,"Action, Drama            ",,,,,,
Chakravartin Ashoka Samrat,"Biography, History            ",,,,,,
Gandu,Drama            ,,,,,,
Theerppu,"Drama, Thriller            ",,,,,,
Shabaash Mithu,"Biography, Drama, Sport            ",,,,,,
Hasee Toh Phasee,"Comedy, Romance            ",,,,,,
Boomi Enna Suthuthey,Thriller            ,,,,,,
Yehh Jadu Hai Jinn Ka,"Drama, Fantasy, Romance            ",,,,,,
Hum Aapke Hain Koun..!,"Comedy, Drama, Musical            ",,,,,,
Paheli,"Comedy, Drama, Fantasy            ",,,,,,
Great Grand Masti,"Comedy, Drama, Fantasy            ",,,,,,
Acharya,"Action, Drama            ",,,,,,
Kid vs. Kat,"Animation, Short, Action            ",,,,,,
Sarkaru Vaari Paata,"Action, Drama            ",,,,,,
Naadi Dosh,"Drama, Family, Romance            ",,,,,,
Meenakshi Sundareshwar,"Comedy, Romance            ",,,,,,
Nasha,"Drama, Thriller            ",,,,,,
Kishmish,"Comedy, Drama, Romance            ",,,,,,
Shaandaar,"Comedy, Drama, Romance            ",,,,,,
Leelai,"Comedy, Romance            ",,,,,,
Bhool Bhulaiyaa,"Comedy, Horror, Mystery            ",,,,,,
Imlie,Drama            ,,,,,,
The Warriorr,"Action, Crime, Drama            ",,,,,,
Kalagathalaivan,"Action, Thriller            ",,,,,,
Madras Cafe,"Action, Drama, Thriller            ",,,,,,
Zwigato,Drama            ,,,,,,
Dream Girl,"Comedy, Romance            ",,,,,,
Ovalley,Thriller            ,,,,,,
The Lift Boy,"Comedy, Drama            ",,,,,,
Kabhi Haan Kabhi Naa,"Comedy, Drama, Music            ",,,,,,
Udaan,Drama            ,,,,,,
Cocktail,"Comedy, Drama, Romance            ",,,,,,
Kaabil,"Action, Crime, Drama            ",,,,,,
Mayanagari - City of Dreams,"Crime, Mystery, Thriller            ",,,,,,
